# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2023-11-17 12:15:12 -05:00,(nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01376307 HUDSON RIVER AT WATER GRANT STREET AT YONKERS NY
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 01376307
#    TS_ID       Parameter Description
#    245339      00010     Temperature, water, degrees Celsius, [HRECOS]
#    246480      00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius, [HRECOS]
#    245335      00300     Dissolved oxygen, water, unfiltered, milligrams per liter, [HRECOS]
#    245336      00301     Dissolved oxygen, water, unfiltered, percent of saturation, [HRECOS]
#    245334      00400     pH, water, unfiltered, field, standard units, [HRECOS]
#    245338      63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU), [HRECOS]
#    291480      90860     Salinity, water, unfiltered, practical salinity units at 25 degrees Celsius, [HRECOS]
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#     Ssn  Parameter monitored seasonally.
#
agency_cd,site_no,datetime,tz_cd,245339_00010,245339_00010_cd,246480_00095,246480_00095_cd,245335_00300,245335_00300_cd,245336_00301,245336_00301_cd,245334_00400,245334_00400_cd,245338_63680,245338_63680_cd,291480_90860,291480_90860_cd
USGS,01376307,2023-04-11 11:00,EST,8.9,P,5200,P,11.3,P,,,7.9,P,25.9,P,2.8,P
USGS,01376307,2023-04-11 11:15,EST,9.4,P,5330,P,11.2,P,,,8.0,P,22.3,P,2.9,P
USGS,01376307,2023-04-11 11:30,EST,9.8,P,5410,P,11.1,P,,,8.0,P,20.2,P,2.9,P
USGS,01376307,2023-04-11 11:45,EST,9.5,P,5400,P,11.2,P,,,8.0,P,20.5,P,2.9,P
USGS,01376307,2023-04-11 12:00,EST,9.5,P,5690,P,11.2,P,,,8.0,P,20.9,P,3.1,P
USGS,01376307,2023-04-11 12:15,EST,9.7,P,5500,P,11.2,P,,,8.0,P,19.8,P,3.0,P
USGS,01376307,2023-04-11 12:30,EST,9.5,P,5950,P,11.1,P,,,7.9,P,23.1,P,3.2,P
USGS,01376307,2023-04-11 12:45,EST,9.6,P,5820,P,11.1,P,,,7.9,P,21.0,P,3.2,P
USGS,01376307,2023-04-11 13:00,EST,9.8,P,5670,P,11.1,P,,,7.9,P,20.6,P,3.1,P
USGS,01376307,2023-04-11 13:15,EST,10.1,P,5190,P,11.2,P,,,7.9,P,16.0,P,2.8,P
USGS,01376307,2023-04-11 13:30,EST,9.9,P,5120,P,11.2,P,,,7.9,P,15.6,P,2.7,P
USGS,01376307,2023-04-11 13:45,EST,10.1,P,5040,P,11.3,P,,,7.9,P,15.2,P,2.7,P
USGS,01376307,2023-04-11 14:00,EST,10.1,P,5290,P,11.2,P,,,7.9,P,16.3,P,2.8,P
USGS,01376307,2023-04-11 14:15,EST,10.2,P,5340,P,11.2,P,,,7.9,P,15.6,P,2.9,P
USGS,01376307,2023-04-11 14:30,EST,10.2,P,5360,P,11.2,P,,,7.9,P,17.3,P,2.9,P
USGS,01376307,2023-04-11 14:45,EST,10.3,P,5310,P,11.2,P,,,8.0,P,17.5,P,2.9,P
USGS,01376307,2023-04-11 15:00,EST,10.8,P,5070,P,11.2,P,,,8.1,P,20.8,P,2.7,P
USGS,01376307,2023-04-11 15:15,EST,10.7,P,5290,P,11.3,P,,,8.0,P,20.6,P,2.8,P
USGS,01376307,2023-04-11 15:30,EST,10.3,P,5330,P,11.2,P,,,7.9,P,14.8,P,2.9,P
USGS,01376307,2023-04-11 15:45,EST,10.3,P,5260,P,11.2,P,,,7.9,P,16.8,P,2.8,P
USGS,01376307,2023-04-11 16:00,EST,10.5,P,5370,P,11.2,P,,,8.0,P,12.6,P,2.9,P
USGS,01376307,2023-04-11 16:15,EST,10.3,P,5360,P,11.2,P,,,7.9,P,12.2,P,2.9,P
USGS,01376307,2023-04-11 16:30,EST,10.3,P,5280,P,11.2,P,,,7.9,P,15.4,P,2.8,P
USGS,01376307,2023-04-11 16:45,EST,10.1,P,5320,P,11.2,P,,,7.9,P,14.7,P,2.9,P
USGS,01376307,2023-04-11 17:00,EST,10.1,P,5290,P,11.2,P,,,7.9,P,17.3,P,2.8,P
USGS,01376307,2023-04-11 17:15,EST,10.1,P,5340,P,11.2,P,,,7.9,P,16.1,P,2.9,P
USGS,01376307,2023-04-11 17:30,EST,10.1,P,5420,P,11.2,P,,,7.9,P,21.4,P,2.9,P
USGS,01376307,2023-04-11 17:45,EST,9.8,P,5680,P,11.2,P,,,7.9,P,17.8,P,3.1,P
USGS,01376307,2023-04-11 18:00,EST,9.9,P,5780,P,11.2,P,,,7.9,P,28.6,P,3.1,P
USGS,01376307,2023-04-11 18:15,EST,9.6,P,5230,P,11.3,P,,,8.0,P,31.6,P,2.8,P
USGS,01376307,2023-04-11 18:30,EST,9.6,P,5470,P,11.2,P,,,7.9,P,25.8,P,2.9,P
USGS,01376307,2023-04-11 18:45,EST,9.5,P,5480,P,11.2,P,,,7.9,P,20.8,P,3.0,P
USGS,01376307,2023-04-11 19:00,EST,9.5,P,5410,P,11.2,P,,,7.9,P,21.2,P,2.9,P
USGS,01376307,2023-04-11 19:15,EST,9.5,P,5260,P,11.2,P,,,7.9,P,19.5,P,2.8,P
USGS,01376307,2023-04-11 19:30,EST,9.5,P,5420,P,11.2,P,,,7.9,P,22.3,P,2.9,P
USGS,01376307,2023-04-11 19:45,EST,9.5,P,5150,P,11.2,P,,,7.9,P,23.4,P,2.8,P
USGS,01376307,2023-04-11 20:00,EST,9.4,P,4920,P,11.3,P,,,8.0,P,23.8,P,2.6,P
USGS,01376307,2023-04-11 20:15,EST,9.4,P,4700,P,11.3,P,,,8.0,P,22.0,P,2.5,P
USGS,01376307,2023-04-11 20:30,EST,9.3,P,4600,P,11.3,P,,,8.0,P,22.4,P,2.5,P
USGS,01376307,2023-04-11 20:45,EST,9.3,P,4420,P,11.3,P,,,8.0,P,19.3,P,2.4,P
USGS,01376307,2023-04-11 21:00,EST,9.3,P,4530,P,11.3,P,,,7.9,P,17.5,P,2.4,P
USGS,01376307,2023-04-11 21:15,EST,9.7,P,4140,P,11.2,P,,,8.1,P,15.2,P,2.2,P
USGS,01376307,2023-04-11 21:30,EST,9.3,P,4250,P,11.3,P,,,8.0,P,17.0,P,2.3,P
USGS,01376307,2023-04-11 21:45,EST,9.3,P,4050,P,11.3,P,,,8.0,P,14.4,P,2.1,P
USGS,01376307,2023-04-11 22:00,EST,9.5,P,4280,P,11.2,P,,,8.0,P,17.2,P,2.3,P
USGS,01376307,2023-04-11 22:15,EST,9.3,P,3920,P,11.4,P,,,8.0,P,14.0,P,2.1,P
USGS,01376307,2023-04-11 22:30,EST,9.2,P,3900,P,11.4,P,,,8.0,P,14.0,P,2.1,P
USGS,01376307,2023-04-11 22:45,EST,9.4,P,3790,P,11.3,P,,,8.0,P,14.4,P,2.0,P
USGS,01376307,2023-04-11 23:00,EST,9.8,P,4020,P,11.2,P,,,8.0,P,14.4,P,2.1,P
USGS,01376307,2023-04-11 23:15,EST,9.5,P,4360,P,11.2,P,,,8.0,P,17.6,P,2.3,P
USGS,01376307,2023-04-11 23:30,EST,9.5,P,4290,P,11.2,P,,,8.0,P,19.7,P,2.3,P
USGS,01376307,2023-04-11 23:45,EST,9.8,P,4380,P,11.1,P,,,8.0,P,18.3,P,2.3,P
USGS,01376307,2023-04-12 00:00,EST,9.7,P,4380,P,11.1,P,,,7.9,P,19.7,P,2.3,P
USGS,01376307,2023-04-12 00:15,EST,9.5,P,4540,P,11.2,P,,,7.9,P,19.2,P,2.4,P
USGS,01376307,2023-04-12 00:30,EST,9.7,P,4470,P,11.1,P,,,7.9,P,16.8,P,2.4,P
USGS,01376307,2023-04-12 00:45,EST,10.0,P,4300,P,11.0,P,,,8.0,P,16.7,P,2.3,P
USGS,01376307,2023-04-12 01:00,EST,10.0,P,4460,P,11.0,P,,,8.0,P,17.2,P,2.4,P
USGS,01376307,2023-04-12 01:15,EST,9.9,P,4840,P,11.0,P,,,8.0,P,14.1,P,2.6,P
USGS,01376307,2023-04-12 01:30,EST,9.8,P,5280,P,11.0,P,,,7.9,P,14.1,P,2.8,P
USGS,01376307,2023-04-12 01:45,EST,9.7,P,5330,P,11.0,P,,,7.9,P,12.3,P,2.9,P
USGS,01376307,2023-04-12 02:00,EST,9.8,P,5130,P,11.0,P,,,8.0,P,11.7,P,2.8,P
USGS,01376307,2023-04-12 02:15,EST,9.7,P,5600,P,11.0,P,,,7.9,P,12.4,P,3.0,P
USGS,01376307,2023-04-12 02:30,EST,9.3,P,6870,P,11.0,P,,,7.9,P,14.3,P,3.8,P
USGS,01376307,2023-04-12 02:45,EST,9.3,P,7730,P,10.9,P,,,7.9,P,16.1,P,4.3,P
USGS,01376307,2023-04-12 03:00,EST,9.2,P,8420,P,10.8,P,,,7.9,P,11.9,P,4.7,P
USGS,01376307,2023-04-12 03:15,EST,9.3,P,7900,P,10.9,P,,,7.9,P,14.2,P,4.4,P
USGS,01376307,2023-04-12 03:30,EST,9.3,P,7770,P,10.9,P,,,7.9,P,12.6,P,4.3,P
USGS,01376307,2023-04-12 03:45,EST,9.3,P,7330,P,11.0,P,,,7.9,P,10.8,P,4.0,P
USGS,01376307,2023-04-12 04:00,EST,9.3,P,7240,P,11.0,P,,,7.9,P,10.2,P,4.0,P
USGS,01376307,2023-04-12 04:15,EST,9.3,P,7450,P,11.0,P,,,7.9,P,11.0,P,4.1,P
USGS,01376307,2023-04-12 04:30,EST,9.3,P,7420,P,11.0,P,,,7.9,P,11.2,P,4.1,P
USGS,01376307,2023-04-12 04:45,EST,9.3,P,7290,P,11.0,P,,,7.9,P,21.9,P,4.0,P
USGS,01376307,2023-04-12 05:00,EST,9.2,P,7790,P,11.0,P,,,7.9,P,14.8,P,4.3,P
USGS,01376307,2023-04-12 05:15,EST,9.1,P,8230,P,10.9,P,,,7.9,P,18.2,P,4.6,P
USGS,01376307,2023-04-12 05:30,EST,9.1,P,8060,P,10.9,P,,,7.9,P,19.7,P,4.5,P
USGS,01376307,2023-04-12 05:45,EST,9.2,P,7020,P,11.1,P,,,7.9,P,15.7,P,3.8,P
USGS,01376307,2023-04-12 06:00,EST,9.2,P,7410,P,11.0,P,,,7.9,P,19.1,P,4.1,P
USGS,01376307,2023-04-12 06:15,EST,9.1,P,7890,P,10.9,P,,,7.9,P,26.5,P,4.4,P
USGS,01376307,2023-04-12 06:30,EST,9.1,P,7680,P,11.0,P,,,7.9,P,21.9,P,4.2,P
USGS,01376307,2023-04-12 06:45,EST,9.1,P,7600,P,11.0,P,,,7.9,P,23.7,P,4.2,P
USGS,01376307,2023-04-12 07:00,EST,9.1,P,7590,P,10.9,P,,,7.9,P,28.7,P,4.2,P
USGS,01376307,2023-04-12 07:15,EST,9.1,P,7470,P,11.0,P,,,7.9,P,33.6,P,4.1,P
USGS,01376307,2023-04-12 07:30,EST,9.1,P,7610,P,10.9,P,,,7.9,P,35.1,P,4.2,P
USGS,01376307,2023-04-12 07:45,EST,9.1,P,7210,P,11.0,P,,,7.9,P,37.8,P,4.0,P
USGS,01376307,2023-04-12 08:00,EST,9.1,P,7140,P,11.0,P,,,7.9,P,38.7,P,3.9,P
USGS,01376307,2023-04-12 08:15,EST,9.1,P,7040,P,11.0,P,,,7.9,P,39.6,P,3.9,P
USGS,01376307,2023-04-12 08:30,EST,9.1,P,6780,P,11.0,P,,,7.9,P,44.6,P,3.7,P
USGS,01376307,2023-04-12 08:45,EST,9.1,P,5900,P,11.1,P,,,7.9,P,51.3,P,3.2,P
USGS,01376307,2023-04-12 09:00,EST,9.1,P,5860,P,11.1,P,,,7.9,P,45.0,P,3.2,P
USGS,01376307,2023-04-12 09:15,EST,9.2,P,5710,P,11.1,P,,,7.9,P,40.2,P,3.1,P
USGS,01376307,2023-04-12 09:30,EST,9.2,P,5750,P,11.1,P,,,7.9,P,31.7,P,3.1,P
USGS,01376307,2023-04-12 09:45,EST,9.3,P,5740,P,11.1,P,,,7.9,P,34.1,P,3.1,P
USGS,01376307,2023-04-12 10:00,EST,9.2,P,5550,P,11.1,P,,,7.9,P,35.9,P,3.0,P
USGS,01376307,2023-04-12 10:15,EST,9.3,P,5350,P,11.2,P,,,7.9,P,33.5,P,2.9,P
USGS,01376307,2023-04-12 10:30,EST,9.4,P,5400,P,11.1,P,,,8.0,P,27.2,P,2.9,P
USGS,01376307,2023-04-12 10:45,EST,9.4,P,5060,P,11.2,P,,,8.0,P,26.5,P,2.7,P
USGS,01376307,2023-04-12 11:00,EST,9.9,P,5000,P,11.1,P,,,8.0,P,20.0,P,2.7,P
USGS,01376307,2023-04-12 11:15,EST,9.7,P,5070,P,11.2,P,,,8.0,P,21.3,P,2.7,P
USGS,01376307,2023-04-12 11:30,EST,9.5,P,5080,P,11.1,P,,,8.0,P,30.5,P,2.7,P
USGS,01376307,2023-04-12 11:45,EST,9.7,P,5030,P,11.1,P,,,8.0,P,22.2,P,2.7,P
USGS,01376307,2023-04-12 12:00,EST,10.0,P,4950,P,11.2,P,,,8.0,P,18.7,P,2.6,P
USGS,01376307,2023-04-12 12:15,EST,10.0,P,5240,P,11.1,P,,,8.0,P,28.8,P,2.8,P
USGS,01376307,2023-04-12 12:30,EST,10.2,P,5050,P,11.1,P,,,8.0,P,19.5,P,2.7,P
USGS,01376307,2023-04-12 12:45,EST,10.1,P,5130,P,11.1,P,,,8.0,P,22.5,P,2.8,P
USGS,01376307,2023-04-12 13:00,EST,10.2,P,4970,P,11.2,P,,,8.0,P,19.2,P,2.7,P
USGS,01376307,2023-04-12 13:15,EST,10.3,P,5020,P,11.1,P,,,8.0,P,19.0,P,2.7,P
USGS,01376307,2023-04-12 13:30,EST,10.8,P,5210,P,11.1,P,,,8.0,P,16.9,P,2.8,P
USGS,01376307,2023-04-12 13:45,EST,10.7,P,4910,P,11.1,P,,,8.1,P,16.6,P,2.6,P
USGS,01376307,2023-04-12 14:00,EST,10.4,P,5020,P,11.1,P,,,8.0,P,16.4,P,2.7,P
USGS,01376307,2023-04-12 14:15,EST,10.6,P,4970,P,11.1,P,,,8.1,P,16.6,P,2.7,P
USGS,01376307,2023-04-12 14:30,EST,10.6,P,4930,P,11.1,P,,,8.0,P,15.8,P,2.6,P
USGS,01376307,2023-04-12 14:45,EST,10.8,P,4840,P,11.1,P,,,8.1,P,14.3,P,2.6,P
USGS,01376307,2023-04-12 15:00,EST,11.1,P,4920,P,11.1,P,,,8.1,P,15.4,P,2.6,P
USGS,01376307,2023-04-12 15:15,EST,11.7,P,4920,P,11.1,P,,,8.1,P,18.9,P,2.6,P
USGS,01376307,2023-04-12 15:30,EST,11.7,P,4960,P,11.1,P,,,8.0,P,16.8,P,2.7,P
USGS,01376307,2023-04-12 15:45,EST,11.0,P,4820,P,11.1,P,,,8.0,P,13.9,P,2.6,P
USGS,01376307,2023-04-12 16:00,EST,10.6,P,4830,P,11.2,P,,,7.9,P,13.5,P,2.6,P
USGS,01376307,2023-04-12 16:15,EST,10.6,P,4830,P,11.2,P,,,7.9,P,13.0,P,2.6,P
USGS,01376307,2023-04-12 16:30,EST,10.7,P,4790,P,11.2,P,,,7.9,P,12.8,P,2.6,P
USGS,01376307,2023-04-12 16:45,EST,10.7,P,4780,P,11.2,P,,,7.9,P,12.4,P,2.6,P
USGS,01376307,2023-04-12 17:00,EST,10.7,P,4640,P,11.2,P,,,7.9,P,12.0,P,2.5,P
USGS,01376307,2023-04-12 17:15,EST,10.7,P,4690,P,11.2,P,,,7.9,P,12.9,P,2.5,P
USGS,01376307,2023-04-12 17:30,EST,10.6,P,4820,P,11.2,P,,,7.9,P,15.7,P,2.6,P
USGS,01376307,2023-04-12 17:45,EST,10.7,P,4620,P,11.2,P,,,7.9,P,15.4,P,2.5,P
USGS,01376307,2023-04-12 18:00,EST,10.6,P,4830,P,11.2,P,,,7.9,P,16.1,P,2.6,P
USGS,01376307,2023-04-12 18:15,EST,10.6,P,4810,P,11.2,P,,,7.9,P,18.0,P,2.6,P
USGS,01376307,2023-04-12 18:30,EST,10.2,P,5130,P,11.1,P,,,7.9,P,20.5,P,2.8,P
USGS,01376307,2023-04-12 18:45,EST,10.4,P,4940,P,11.2,P,,,7.9,P,17.3,P,2.6,P
USGS,01376307,2023-04-12 19:00,EST,10.4,P,4980,P,11.2,P,,,7.9,P,17.6,P,2.7,P
USGS,01376307,2023-04-12 19:15,EST,10.4,P,4910,P,11.1,P,,,7.9,P,19.2,P,2.6,P
USGS,01376307,2023-04-12 19:30,EST,10.4,P,4980,P,11.1,P,,,7.9,P,23.2,P,2.7,P
USGS,01376307,2023-04-12 19:45,EST,10.3,P,4830,P,11.2,P,,,7.9,P,23.9,P,2.6,P
USGS,01376307,2023-04-12 20:00,EST,10.3,P,4560,P,11.2,P,,,7.9,P,24.5,P,2.4,P
USGS,01376307,2023-04-12 20:15,EST,10.2,P,4330,P,11.2,P,,,8.0,P,21.6,P,2.3,P
USGS,01376307,2023-04-12 20:30,EST,10.2,P,4370,P,11.2,P,,,8.0,P,21.1,P,2.3,P
USGS,01376307,2023-04-12 20:45,EST,10.2,P,4400,P,11.2,P,,,8.0,P,18.7,P,2.3,P
USGS,01376307,2023-04-12 21:00,EST,10.1,P,3990,P,11.2,P,,,8.0,P,16.4,P,2.1,P
USGS,01376307,2023-04-12 21:15,EST,10.1,P,3730,P,11.2,P,,,8.0,P,16.1,P,2.0,P
USGS,01376307,2023-04-12 21:30,EST,10.1,P,3710,P,11.2,P,,,8.0,P,15.1,P,2.0,P
USGS,01376307,2023-04-12 21:45,EST,10.1,P,3780,P,11.2,P,,,8.0,P,14.1,P,2.0,P
USGS,01376307,2023-04-12 22:00,EST,10.4,P,3560,P,11.1,P,,,8.0,P,11.9,P,1.9,P
USGS,01376307,2023-04-12 22:15,EST,10.3,P,3570,P,11.1,P,,,8.0,P,12.1,P,1.9,P
USGS,01376307,2023-04-12 22:30,EST,10.6,P,3290,P,11.0,P,,,8.0,P,11.1,P,1.7,P
USGS,01376307,2023-04-12 22:45,EST,10.4,P,3190,P,11.1,P,,,8.0,P,12.4,P,1.7,P
USGS,01376307,2023-04-12 23:00,EST,10.1,P,3190,P,11.2,P,,,8.0,P,11.4,P,1.7,P
USGS,01376307,2023-04-12 23:15,EST,10.1,P,3110,P,11.2,P,,,8.0,P,12.2,P,1.6,P
USGS,01376307,2023-04-12 23:30,EST,10.7,P,3280,P,11.0,P,,,8.0,P,11.3,P,1.7,P
USGS,01376307,2023-04-12 23:45,EST,10.5,P,3450,P,11.0,P,,,8.0,P,12.0,P,1.8,P
USGS,01376307,2023-04-13 00:00,EST,10.8,P,3600,P,11.0,P,,,8.0,P,12.5,P,1.9,P
USGS,01376307,2023-04-13 00:15,EST,10.0,P,3850,P,11.2,P,,,7.9,P,13.0,P,2.0,P
USGS,01376307,2023-04-13 00:30,EST,10.7,P,4190,P,10.9,P,,,8.0,P,12.9,P,2.2,P
USGS,01376307,2023-04-13 00:45,EST,10.8,P,4130,P,10.8,P,,,8.0,P,15.4,P,2.2,P
USGS,01376307,2023-04-13 01:00,EST,10.8,P,3940,P,10.8,P,,,8.0,P,15.8,P,2.1,P
USGS,01376307,2023-04-13 01:15,EST,10.4,P,4000,P,11.0,P,,,7.9,P,14.7,P,2.1,P
USGS,01376307,2023-04-13 01:30,EST,10.8,P,4060,P,10.9,P,,,7.9,P,14.4,P,2.1,P
USGS,01376307,2023-04-13 01:45,EST,11.1,P,4100,P,10.7,P,,,8.0,P,16.9,P,2.2,P
USGS,01376307,2023-04-13 02:00,EST,10.4,P,5220,P,10.8,P,,,7.9,P,12.6,P,2.8,P
USGS,01376307,2023-04-13 02:15,EST,10.0,P,5590,P,10.9,P,,,7.9,P,11.9,P,3.0,P
USGS,01376307,2023-04-13 02:30,EST,10.8,P,4870,P,10.7,P,,,8.0,P,10.9,P,2.6,P
USGS,01376307,2023-04-13 02:45,EST,10.5,P,5440,P,10.8,P,,,7.9,P,11.0,P,2.9,P
USGS,01376307,2023-04-13 03:00,EST,10.1,P,6770,P,10.8,P,,,7.9,P,11.4,P,3.7,P
USGS,01376307,2023-04-13 03:15,EST,10.0,P,6710,P,10.8,P,,,7.9,P,10.6,P,3.7,P
USGS,01376307,2023-04-13 03:30,EST,9.9,P,6920,P,10.8,P,,,7.9,P,10.7,P,3.8,P
USGS,01376307,2023-04-13 03:45,EST,10.0,P,6580,P,10.8,P,,,7.9,P,10.8,P,3.6,P
USGS,01376307,2023-04-13 04:00,EST,9.9,P,6670,P,10.8,P,,,7.9,P,13.2,P,3.6,P
USGS,01376307,2023-04-13 04:15,EST,9.9,P,7400,P,10.8,P,,,7.9,P,15.7,P,4.1,P
USGS,01376307,2023-04-13 04:30,EST,9.9,P,7330,P,10.8,P,,,7.9,P,13.6,P,4.0,P
USGS,01376307,2023-04-13 04:45,EST,9.9,P,7650,P,10.8,P,,,7.9,P,17.9,P,4.2,P
USGS,01376307,2023-04-13 05:00,EST,9.8,P,7670,P,10.8,P,,,7.9,P,12.2,P,4.2,P
USGS,01376307,2023-04-13 05:15,EST,9.8,P,8020,P,10.8,P,,,7.9,P,12.0,P,4.4,P
USGS,01376307,2023-04-13 05:30,EST,9.7,P,8690,P,10.8,P,,,7.9,P,11.0,P,4.8,P
USGS,01376307,2023-04-13 05:45,EST,9.7,P,8630,P,10.8,P,,,7.9,P,9.8,P,4.8,P
USGS,01376307,2023-04-13 06:00,EST,9.8,P,8100,P,10.8,P,,,7.9,P,12.4,P,4.5,P
USGS,01376307,2023-04-13 06:15,EST,9.8,P,8090,P,10.8,P,,,7.9,P,14.2,P,4.5,P
USGS,01376307,2023-04-13 06:30,EST,9.7,P,7900,P,10.8,P,,,7.9,P,13.7,P,4.4,P
USGS,01376307,2023-04-13 06:45,EST,9.7,P,7890,P,10.8,P,,,7.9,P,13.6,P,4.4,P
USGS,01376307,2023-04-13 07:00,EST,9.8,P,6200,P,11.0,P,,,7.9,P,17.0,P,3.4,P
USGS,01376307,2023-04-13 07:15,EST,9.8,P,6200,P,11.0,P,,,7.9,P,14.1,P,3.4,P
USGS,01376307,2023-04-13 07:30,EST,9.8,P,6370,P,11.0,P,,,7.9,P,13.9,P,3.5,P
USGS,01376307,2023-04-13 07:45,EST,9.8,P,7030,P,10.9,P,,,7.9,P,24.4,P,3.9,P
USGS,01376307,2023-04-13 08:00,EST,9.8,P,6330,P,11.0,P,,,7.9,P,12.3,P,3.5,P
USGS,01376307,2023-04-13 08:15,EST,9.9,P,6560,P,11.0,P,,,7.9,P,16.2,P,3.6,P
USGS,01376307,2023-04-13 08:30,EST,9.9,P,6550,P,11.0,P,,,7.9,P,21.1,P,3.6,P
USGS,01376307,2023-04-13 08:45,EST,9.9,P,6140,P,11.0,P,,,7.9,P,20.4,P,3.3,P
USGS,01376307,2023-04-13 09:00,EST,9.9,P,6400,P,11.0,P,,,7.9,P,21.1,P,3.5,P
USGS,01376307,2023-04-13 09:15,EST,10.0,P,6540,P,11.0,P,,,7.9,P,21.3,P,3.6,P
USGS,01376307,2023-04-13 09:30,EST,10.0,P,6600,P,10.9,P,,,7.9,P,22.2,P,3.6,P
USGS,01376307,2023-04-13 09:45,EST,10.1,P,6700,P,10.9,P,,,7.9,P,17.1,P,3.7,P
USGS,01376307,2023-04-13 10:00,EST,10.2,P,6710,P,10.9,P,,,7.9,P,18.2,P,3.7,P
USGS,01376307,2023-04-13 10:15,EST,10.2,P,6640,P,10.9,P,,,7.9,P,23.3,P,3.6,P
USGS,01376307,2023-04-13 10:30,EST,10.3,P,6290,P,10.9,P,,,7.9,P,23.6,P,3.4,P
USGS,01376307,2023-04-13 10:45,EST,10.3,P,6050,P,10.9,P,,,7.9,P,21.9,P,3.3,P
USGS,01376307,2023-04-13 11:00,EST,10.3,P,6040,P,11.0,P,,,7.9,P,20.4,P,3.3,P
USGS,01376307,2023-04-13 11:15,EST,10.4,P,5800,P,11.0,P,,,7.9,P,17.6,P,3.1,P
USGS,01376307,2023-04-13 11:30,EST,10.6,P,5690,P,10.9,P,,,8.0,P,17.0,P,3.1,P
USGS,01376307,2023-04-13 11:45,EST,10.6,P,5690,P,11.0,P,,,7.9,P,15.6,P,3.1,P
USGS,01376307,2023-04-13 12:00,EST,11.0,P,5520,P,10.8,P,,,8.0,P,13.2,P,3.0,P
USGS,01376307,2023-04-13 12:15,EST,10.9,P,5480,P,10.8,P,,,8.0,P,12.2,P,3.0,P
USGS,01376307,2023-04-13 12:30,EST,11.0,P,5420,P,11.0,P,,,8.0,P,14.2,P,2.9,P
USGS,01376307,2023-04-13 12:45,EST,11.2,P,5410,P,11.0,P,,,8.0,P,12.3,P,2.9,P
USGS,01376307,2023-04-13 13:00,EST,11.5,P,5470,P,10.9,P,,,8.0,P,11.8,P,3.0,P
USGS,01376307,2023-04-13 13:15,EST,11.6,P,4960,P,10.9,P,,,8.0,P,11.5,P,2.7,P
USGS,01376307,2023-04-13 13:30,EST,11.8,P,4630,P,10.9,P,,,8.0,P,10.8,P,2.5,P
USGS,01376307,2023-04-13 13:45,EST,11.7,P,5460,P,11.0,P,,,8.0,P,12.4,P,2.9,P
USGS,01376307,2023-04-13 14:00,EST,12.0,P,4420,P,11.0,P,,,8.0,P,11.6,P,2.3,P
USGS,01376307,2023-04-13 14:15,EST,11.8,P,5070,P,11.0,P,,,8.0,P,12.4,P,2.7,P
USGS,01376307,2023-04-13 14:30,EST,12.0,P,4850,P,11.0,P,,,8.0,P,11.7,P,2.6,P
USGS,01376307,2023-04-13 14:45,EST,12.1,P,4470,P,11.0,P,,,8.0,P,11.4,P,2.4,P
USGS,01376307,2023-04-13 15:00,EST,12.6,P,4150,P,11.0,P,,,8.0,P,11.1,P,2.2,P
USGS,01376307,2023-04-13 15:15,EST,12.1,P,4780,P,11.0,P,,,7.9,P,12.2,P,2.6,P
USGS,01376307,2023-04-13 15:30,EST,12.0,P,4830,P,11.0,P,,,7.9,P,11.8,P,2.6,P
USGS,01376307,2023-04-13 15:45,EST,12.1,P,4670,P,11.0,P,,,8.0,P,11.2,P,2.5,P
USGS,01376307,2023-04-13 16:00,EST,12.2,P,4630,P,11.0,P,,,7.9,P,11.7,P,2.5,P
USGS,01376307,2023-04-13 16:15,EST,12.5,P,4630,P,11.0,P,,,8.0,P,11.3,P,2.5,P
USGS,01376307,2023-04-13 16:30,EST,12.7,P,4570,P,11.0,P,,,8.0,P,10.7,P,2.4,P
USGS,01376307,2023-04-13 16:45,EST,12.8,P,4590,P,11.0,P,,,8.0,P,10.5,P,2.4,P
USGS,01376307,2023-04-13 17:00,EST,12.1,P,5340,P,10.9,P,,,7.9,P,12.0,P,2.9,P
USGS,01376307,2023-04-13 17:15,EST,11.7,P,5010,P,11.2,P,,,7.9,P,10.8,P,2.7,P
USGS,01376307,2023-04-13 17:30,EST,11.9,P,4710,P,11.0,P,,,7.9,P,10.3,P,2.5,P
USGS,01376307,2023-04-13 17:45,EST,11.9,P,4890,P,11.1,P,,,8.0,P,10.8,P,2.6,P
USGS,01376307,2023-04-13 18:00,EST,11.9,P,4710,P,11.1,P,,,8.0,P,10.5,P,2.5,P
